timestamp,tds,ntu,voltage
1774081024294.0,1088.2086541135732,14.342460447824996,2.58287697760875
1774081027291.0,1147.6277652383678,15.234885278699657,2.538255736065017
1774081030294.0,966.601508248536,12.601480186808455,2.669925990659577
1774081033300.0,810.8812903351868,10.614530326479507,2.7692734836760247
1774081043755.0,697.7760225591596,8.932428999374455,2.853378550031277
1774081046756.0,603.5782211825405,7.58028079674388,2.9209859601628057
1774081049755.0,525.7188954976692,6.6359817602308295,2.9682009119884585
1774081052756.0,458.17319129525396,5.736154854084452,3.013192257295777
1774081056616.0,403.22412438719476,5.100849727433973,3.0449575136283014
1774081062607.0,321.3735275183582,4.07995737313929,3.0960021313430355
1774081065617.0,292.84648907903176,3.8600298067480203,3.1069985096625987
1774081068617.0,343.28997540507794,4.614221898638099,3.069288905068095
1774081071617.0,389.3085965304445,4.623614204430523,3.0688192897784736
1774081077626.0,411.5931260639125,5.494474815405551,3.0252762592297224
1774081080611.0,453.73272829336537,6.0682356614709025,2.9965882169264546
1774081083606.0,448.8689735537701,6.502164954891507,2.9748917522554246
1774081086624.0,458.92254383952866,6.4832212644753255,2.9758389367762335
1774081089613.0,495.20904574956654,6.0581869554475904,2.9970906522276204
1774081092615.0,532.963607467777,6.198689941515518,2.990065502924224
1774081095613.0,536.3010760205962,6.05650163602319,2.9971749181988403
1774081098617.0,674.1572163996273,8.317144525764018,2.884142773711799
1774081101615.0,768.1645749200306,10.536802767976933,2.7731598616011532
1774081104621.0,882.4793101935542,11.093943553880294,2.745302822305985
1774081107615.0,926.8098836013817,11.900552364431407,2.7049723817784295
1774081110621.0,985.2540831100534,12.093355627273343,2.6953322186363327
1774081113613.0,1017.4888006893714,13.165142585717213,2.6417428707141393
1774081116620.0,1038.937871943359,13.813601426544546,2.6093199286727726
1774081119621.0,1076.7059171804658,15.214166125051786,2.5392916937474106
1774081122624.0,1125.1868365597932,15.141746592410437,2.542912670379478
1774081125617.0,1158.3121134062442,15.514565749396223,2.524271712530189
1774081128610.0,971.4787065327725,12.614449570545903,2.6692775214727047
1774081131608.0,824.4182737427839,10.449048547540482,2.777547572622976
1774081185616.0,693.1056132123663,8.605721820276148,2.8697139089861925
1774081199145.0,593.7158587789315,7.435807101415925,2.9282096449292037
1774081202754.0,446.29653657311684,5.462299505261826,3.0268850247369086
1774081205753.0,398.08077205319523,4.744062197023343,3.0627968901488325
1774081208752.0,354.29932217261495,4.097419456459997,3.095129027177
1774081231835.0,200.325289753433,1.190538045696992,3.2404730977151504
1774081234833.0,201.57581465184043,1.5034235971338792,3.2248288201433057
1774081237832.0,207.2382692682043,1.542710870327782,3.222864456483611
1774081240836.0,201.91527900634654,1.4537835832305135,3.227310820838474
1774081243837.0,192.40132517060763,1.6381023643459967,3.2180948817827
1774081246836.0,195.79797921185488,1.582686661295792,3.22086566693521
1774081249832.0,191.3293558812245,1.7096962652955403,3.214515186735223
1774081252836.0,201.65609076236285,1.7668289415930432,3.2116585529203476
1774081255836.0,191.5661844882593,1.6755001153343962,3.21622499423328
1774081258835.0,237.003282565159,2.7439671177919758,3.162801644110401
1774081261833.0,281.3784112211687,3.516471944291054,3.124176402785447
1774081264835.0,336.5165022185801,4.170309254698739,3.091484537265063
1774081267832.0,402.5885301427369,4.950993244872321,3.0524503377563836
1774081270833.0,444.3452784063831,5.012057169668746,3.0493971415165624
1774081273833.0,450.05761791514874,5.285287643683745,3.0357356178158126
1774081276833.0,466.3929601483097,5.5010008786802125,3.0249499560659894
1774081279833.0,463.0705343631879,6.1173866595028406,2.9941306670248578
1774081282834.0,490.13325092119186,5.904604650140338,3.004769767492983
1774081285832.0,495.3190966344797,6.002353242646134,2.9998823378676933
1774081288832.0,603.2626759460309,7.502292002690924,2.9248853998654534
1774081291833.0,734.4890373377705,9.952819840933142,2.802359007953343
1774081294834.0,788.6536575958634,11.11489893963105,2.7442550530184473
1774081297836.0,910.8650724255266,11.3266940763598,2.73366529618201
1774081300837.0,965.1631726913445,12.977506292271702,2.6511246853864145
1774081303836.0,1018.4483374252618,14.560820323274204,2.5719589838362897
1774081306836.0,1087.3289762589434,14.403200577048336,2.579839971147583
1774081309835.0,1109.6588782989338,14.430596619794972,2.5784701690102514
1774081312833.0,1153.3230149659207,14.812587146232078,2.5593706426883958
1774081315834.0,1147.433761398607,14.602963860180093,2.5698518069909952
1774081318833.0,959.8354981910552,12.109211875183957,2.6945394062408017
1774081321833.0,801.0781210444352,10.147277851902896,2.792636107404855
1774081324833.0,676.4127093944885,8.48258245359385,2.8758708773203074
1774081327831.0,589.8884577971337,6.989648316326738,2.950517584183663
1774081330831.0,517.9719107220635,6.083325988148381,2.9958337005925806
1774081333832.0,452.51530178892386,5.228000220793087,3.0385999889603457
1774081336830.0,394.00741625488024,4.6628067471956545,3.066859662640217
1774081339836.0,359.03486392364107,3.9730505036068946,3.1013474748196552
1774081342838.0,333.55932504043915,3.617025869594995,3.11914870652025
1774081345834.0,305.87980801629243,3.352352743802275,3.132382362809886
1774081348834.0,339.51476266098484,4.4494338613738,3.0775283069313097
1774081351834.0,389.3369594589383,5.092566222811383,3.0453716888594307
1774081354835.0,450.14786170412924,5.835255148796215,3.008237242560189
1774081357834.0,470.8498853543201,6.404841002472927,2.9797579498763533
1774081360835.0,500.12496255754075,6.512915071234587,2.9743542464382706
1774081363835.0,507.2866123065652,6.343087797726878,2.982845610113656
1774081366834.0,531.0665786684422,6.408409881531408,2.9795795059234296
1774081369833.0,545.8247997838366,6.164792197020416,2.991760390148979
1774081372833.0,545.3080998057889,6.183980856605656,2.990800957169717
1774081375833.0,538.2887350730897,6.650793960653397,2.96746030196733
1774081378833.0,703.8687445894413,8.500015343566778,2.874999232821661
1774081381831.0,837.2633304261868,10.165213222772541,2.7917393388613725
1774081384831.0,905.1394640191506,12.197199359258686,2.6901400320370654
1774081387831.0,967.2918386662733,13.015908536797491,2.6492045731601253
1774081390831.0,1003.1145960726369,13.991807458173616,2.600409627091319
1774081393836.0,1065.5005890812486,15.279052780472705,2.5360473609763643
1774081396837.0,1117.794279036959,16.087524202569195,2.49562378987154
1774081399835.0,1159.7076890036872,16.870232121624696,2.456488393918765
1774081402831.0,1186.3144848580357,17.1720923227006,2.44139538386497
1774081405835.0,1158.7555933451697,16.354555997511895,2.482272200124405
1774081408834.0,968.6511852044001,13.550059997844492,2.622497000107775
1774081411833.0,815.6248845627317,11.260211978337463,2.7369894010831266
1774081414833.0,683.0742126749303,9.294753686330477,2.835262315683476
1774081417833.0,586.1714563365882,7.741050643390918,2.912947467830454
1774081420832.0,502.1597890033767,6.630764615845328,2.9684617692077335
1774081423832.0,433.3701760388396,5.835438822870406,3.0082280588564796
1774081426831.0,393.5264612618307,5.136376094480317,3.043181195275984
1774081429831.0,351.1310776672419,4.578332577765247,3.0710833711117376
1774081432838.0,322.81816708606794,4.174647163083316,3.091267641845834
1774081435830.0,295.6228391714241,3.8296424066416597,3.1085178796679167
1774081438834.0,349.22123430039744,4.833471319281342,3.0583264340359326
1774081441834.0,393.7562540699465,4.947811010060122,3.0526094494969938
1774081444836.0,405.815524852399,5.417496831650409,3.029125158417479
1774081447837.0,433.8648145328384,5.2587785913907,3.0370610704304646
1774081450835.0,439.2880522481663,5.29023581217204,3.035488209391398
1774081453835.0,451.861725826475,5.7501363148179,3.012493184259105
1774081456833.0,451.91267835328637,5.585336474474308,3.0207331762762846
1774594572974.0,0.0,2.0,3.29919
1774594601128.0,0.0,2.0,3.29919
1774594602514.0,0.0,2.0,3.29919
1774594603324.0,0.0,2.0,3.29919
1774594604104.0,0.0,2.0,3.29919
1774594604882.0,0.0,2.0,3.29919
1774594605638.0,0.0,2.0,3.29919
1774594606451.0,0.0,2.0,3.29919
1774594607164.0,0.0,2.0,3.29919
1774594607995.0,0.0,2.0,3.29919
1774594608765.0,0.0,2.0,3.29919
1774594609548.0,0.0,2.0,3.29919
1774594681269.0,38.39351,2.0,3.29919
1774594689754.0,37.96084,2.0,3.29919
1774594698074.0,44.43076,2.0,3.29919
1774594704963.0,51.71197,2.0,3.29919
1774594711593.0,58.93991,2.0,3.29919
1774594717927.0,67.37697,2.0,3.29919
1774594722108.0,67.37697,2.0,3.29919
1774594722857.0,67.37697,2.0,3.29919
1774594723574.0,67.37697,2.0,3.29919
1774594724351.0,67.37697,2.0,3.29919
1774594724405.0,0.0,2.0,3.29919
1774594725096.0,0.0,2.0,3.29919
1774594725793.0,0.0,2.0,3.29919
1774594726461.0,0.0,2.0,3.29919
1774594727381.0,0.0,2.0,3.29919
1774594728108.0,0.0,2.0,3.29919
1774594728792.0,0.0,2.0,3.29919
1774594729606.0,0.0,2.0,3.29919
1774594730291.0,0.0,2.0,3.29919
1774594731029.0,0.0,2.0,3.29919
1774594748219.0,0.0,2.0,3.29919
1774594755351.0,191.71073445316193,2.099199940824175,3.195040002958791
1774594765347.0,193.13255804227478,1.9755337652729938,3.20122331173635
1774594775345.0,186.82755222224225,2.2253871313890823,3.188730643430546
1774594780346.0,185.93051808687898,2.3493111973240115,3.182534440133799
1774594791090.0,197.88542130474207,2.092059328802498,3.1953970335598747
1774594800349.0,269.42998401153227,3.349300540432056,3.132534972978397
1774594805349.0,302.3933253397581,3.8129544329694234,3.109352278351529
1774594810350.0,355.1204925750468,4.007998765852788,3.0996000617073602
1774594815354.0,371.10809242464416,4.1842312622605045,3.0907884368869745
1774594825345.0,409.20572284749323,4.887998773816462,3.0556000613091765
1774594830347.0,448.3221730710451,5.709074819458685,3.0145462590270657
1774594840352.0,509.37311878691867,6.029056757594949,2.998547162120252
1774594848772.0,0.0,80.0,3.29919
1774594850352.0,541.3193792470679,80.0,3.29919
1774594859935.0,0.0,80.0,3.29919
1774594873727.0,55.97006,80.0,3.29919
1774594873719.0,55.97006,80.0,3.29919
1774594880717.0,76.1609,80.0,3.29919
1774594880726.0,76.1609,80.0,3.29919
1774594892308.0,71.15077,80.0,3.29919
1774594892313.0,71.15077,80.0,3.29919
1774594916026.0,106.51488048404417,64.50654970957413,0.0746725145212932
1774594923775.0,66.95679,80.0,3.29919
1774594926026.0,142.81064146661382,42.1341309463252,1.1932934526837395
1774594928787.0,65.27432,80.0,3.29919
1774594931032.0,153.60014878476795,33.93237794204782,1.6033811028976086
1774594935570.0,62.74535,80.0,3.29919
1774594941029.0,173.65276364929227,22.504539668025206,2.1747730165987393
1774594942178.0,60.633,80.0,3.29919
1774594946031.0,180.4166506657389,18.45122292391256,2.377438853804372
1774594948533.0,0.0,80.0,3.29919
1774594955412.0,62.74535,80.0,3.29919
1774594956772.0,193.3767843903441,64.5862278900731,0.07068860549634426
1774594958985.0,62.74535,80.0,3.29919
1774594966647.0,34.49251,80.0,3.29919
1774594966670.0,34.49251,80.0,3.29919
1774594973335.0,0.0,80.0,3.29919
1774594973339.0,0.0,80.0,3.29919
1774594980065.0,3.14738,80.0,3.29919
1774594980095.0,3.14738,80.0,3.29919
1774594986419.0,0.0,80.0,3.29919
1774594986427.0,0.0,80.0,3.29919
1774595032233.0,74.49358,80.0,3.29919
1774595032249.0,74.49358,80.0,3.29919
1774595038362.0,89.40388,80.0,3.29919
1774595038374.0,89.40388,80.0,3.29919
1774595045169.0,103.29546,80.0,3.29919
1774595045176.0,103.29546,80.0,3.29919
1774595052308.0,103.29546,80.0,3.29919
1774595052321.0,103.29546,80.0,3.29919
1774595087312.0,94.32733,80.0,3.29919
1774595087322.0,94.32733,80.0,3.29919
1774595109464.0,82.38949,80.0,3.29919
1774595109480.0,82.38949,80.0,3.29919
1774595114824.0,82.8034,80.0,3.29919
1774595114831.0,82.8034,80.0,3.29919
1774595120688.0,82.38949,80.0,3.29919
1774595120693.0,82.38949,80.0,3.29919
1774595126697.0,82.8034,80.0,3.29919
1774595126701.0,82.8034,80.0,3.29919
1774595132700.0,80.73219,80.0,3.29919
1774595132711.0,80.73219,80.0,3.29919
1774595138740.0,82.8034,80.0,3.29919
1774595138743.0,82.8034,80.0,3.29919
1774595144715.0,81.97541,80.0,3.29919
1774595144723.0,81.97541,80.0,3.29919
1774595150691.0,82.8034,80.0,3.29919
1774595150698.0,82.8034,80.0,3.29919
1774595156762.0,81.97541,80.0,3.29919
1774595156767.0,81.97541,80.0,3.29919
1774595162702.0,82.8034,80.0,3.29919
1774595162713.0,82.8034,80.0,3.29919
1774595168753.0,82.38949,80.0,3.29919
1774595168762.0,82.38949,80.0,3.29919
1774595174723.0,82.8034,80.0,3.29919
1774595174734.0,82.8034,80.0,3.29919
1774595180771.0,82.38949,80.0,3.29919
1774595180778.0,82.38949,80.0,3.29919
1774595198778.0,85.69622,80.0,3.29919
1774595198794.0,85.69622,80.0,3.29919
1774595204772.0,85.28345,80.0,3.29919
1774595204777.0,85.28345,80.0,3.29919
1774595210739.0,89.40388,80.0,3.29919
1774595210751.0,89.40388,80.0,3.29919
1774595216771.0,88.16944,80.0,3.29919
1774595216775.0,88.16944,80.0,3.29919
1774595222756.0,88.58108,80.0,3.29919
1774595222770.0,88.58108,80.0,3.29919
1774595234778.0,88.16944,80.0,3.29919
1774595234790.0,88.16944,80.0,3.29919
1774595253590.0,88.16944,80.0,3.29919
1774595253598.0,88.16944,80.0,3.29919
1774595260371.0,86.10883,80.0,3.29919
1774595260389.0,86.10883,80.0,3.29919
1774595266381.0,76.1609,80.0,3.29919
1774595266420.0,76.1609,80.0,3.29919
1774595272367.0,76.99355,80.0,3.29919
1774595272382.0,76.99355,80.0,3.29919
1774595276185.0,76.99355,80.0,3.29919
1774595278396.0,76.1609,80.0,3.29919
1774595284395.0,74.91067,80.0,3.29919
1774595284374.0,74.91067,80.0,3.29919
1774595291146.0,74.07632,80.0,3.29919
1774595291154.0,74.07632,80.0,3.29919
1774595296400.0,97.1889,80.0,3.29919
1774595296462.0,97.1889,80.0,3.29919
1774595302417.0,256.55194,80.0,3.29919
1774595302473.0,256.55194,80.0,3.29919
1774595308396.0,83.63074,80.0,3.29919
1774595308411.0,83.63074,80.0,3.29919
1774595337819.0,83.63074,80.0,3.29919
1774595337839.0,83.63074,80.0,3.29919
1774595344640.0,115.40791,80.0,3.29919
1774595344688.0,115.40791,80.0,3.29919
1774595350643.0,115.00626,80.0,3.29919
1774595350663.0,115.00626,80.0,3.29919
1774595356732.0,115.40791,80.0,3.29919
1774595356740.0,115.40791,80.0,3.29919
1774595362668.0,116.21077,80.0,3.29919
1774595362675.0,116.21077,80.0,3.29919
1774595368671.0,112.5934,80.0,3.29919
1774595368674.0,112.5934,80.0,3.29919
1774595374706.0,106.13354,80.0,3.29919
1774595374720.0,106.13354,80.0,3.29919
1774595380676.0,109.36816,80.0,3.29919
1774595380682.0,109.36816,80.0,3.29919
1774595386546.0,110.17534,80.0,3.29919
1774595386552.0,110.17534,80.0,3.29919
1774595418038.0,110.17534,80.0,3.29919
1774595418054.0,110.17534,80.0,3.29919
1774595424848.0,110.17534,80.0,3.29919
1774595424860.0,110.17534,80.0,3.29919
1774595430973.0,110.98194,80.0,3.29919
1774595430962.0,110.98194,80.0,3.29919
1774595436990.0,111.38502,80.0,3.29919
1774595436996.0,111.38502,80.0,3.29919
1774595448946.0,111.78796,80.0,3.29919
1774595448953.0,111.78796,80.0,3.29919
1774595454972.0,114.20255,80.0,3.29919
1774595454981.0,114.20255,80.0,3.29919
1774595460992.0,111.38502,80.0,3.29919
1774595461009.0,111.38502,80.0,3.29919
1774595467036.0,114.20255,80.0,3.29919
1774595467038.0,114.20255,80.0,3.29919
1774595490389.0,115.40791,80.0,3.29919
1774595490409.0,115.40791,80.0,3.29919
1774595495454.0,114.60448,80.0,3.29919
1774595495450.0,114.60448,80.0,3.29919
1774595501492.0,115.40791,80.0,3.29919
1774595501492.0,115.40791,80.0,3.29919
1774595507713.0,116.21077,80.0,3.29919
1774595507709.0,116.21077,80.0,3.29919
1774595527099.0,116.21077,80.0,3.29919
1774595527120.0,116.21077,80.0,3.29919
1774595539698.0,114.20255,80.0,3.29919
1774595539713.0,114.20255,80.0,3.29919
1774595545767.0,115.40791,80.0,3.29919
1774595545777.0,115.40791,80.0,3.29919
1774595581733.0,114.20255,80.0,3.29919
1774595581749.0,114.20255,80.0,3.29919
1774595587785.0,112.5934,80.0,3.29919
1774595587784.0,112.5934,80.0,3.29919
1774595593739.0,110.98194,80.0,3.29919
1774595593736.0,110.98194,80.0,3.29919
1774595599758.0,111.38502,80.0,3.29919
1774595599786.0,111.38502,80.0,3.29919
1774595605812.0,106.53839,80.0,3.29919
1774595605814.0,106.53839,80.0,3.29919
1774595611751.0,110.57871,80.0,3.29919
1774595611758.0,110.57871,80.0,3.29919
1774595617750.0,108.96435,80.0,3.29919
1774595617771.0,108.96435,80.0,3.29919
1774595623825.0,132.51948783599536,64.21715868454172,0.08914206577291406
1774595628826.0,155.99824361045904,51.80014727349113,0.7099926363254432
1774595629911.0,109.36816,80.0,3.29919
1774595633826.0,157.3897907407522,41.870092135409905,1.2064953932295044
1774595635845.0,109.77183,80.0,3.29919
1774595641787.0,108.96435,80.0,3.29919
1774595643823.0,176.45663641234918,27.641960096035543,1.9179019951982226
1774595647802.0,83.21716,80.0,3.29919
1774595648824.0,181.9430087155261,22.529562014358078,2.173521899282096
1774595653779.0,85.69622,80.0,3.29919
1774595653828.0,185.39346606652083,18.305823280664004,2.3847088359667996
1774595663825.0,190.6147803757824,12.572598780065306,2.6713700609967344
1774595665783.0,86.10883,80.0,3.29919
1774595668827.0,288.2761940710308,11.412318981056755,2.729384050947162
1774595672477.0,86.93355,80.0,3.29919
1774595677807.0,87.75764,80.0,3.29919
1774595678824.0,389.5369143041876,9.349757694111618,2.832512115294419
1774595683824.0,422.4096147248697,8.303056288835167,2.8848471855582414
1774595683899.0,88.58108,80.0,3.29919
1774595688824.0,424.00182512853513,8.32808338972599,2.8835958305137
1774595695836.0,88.16944,80.0,3.29919
1774595698822.0,501.4308705502546,7.117670193531939,2.944116490323403
1774595701843.0,82.8034,80.0,3.29919
1774595703822.0,528.2189036813778,7.355995012391131,2.9322002493804433
1774595707797.0,84.45741,80.0,3.29919
1774595708826.0,518.9878677542525,6.807701825841935,2.959614908707903
1774595713826.0,512.5850171610833,6.696755137248548,2.9651622431375726
1774595713836.0,86.93355,80.0,3.29919
1774595719875.0,89.40388,80.0,3.29919
1774595723824.0,770.0352129458139,11.05486388778502,2.747256805610749
1774595728825.0,843.9063215867735,12.975863948954448,2.6512068025522773
1774595738825.0,1003.888252754041,13.796309858132116,2.6101845070933942
1774595746573.0,88.99255,80.0,3.29919
1774595748821.0,1023.268748181941,16.064988057407316,2.496750597129634
1774595752018.0,88.16944,80.0,3.29919
1774595753829.0,1025.9546331913405,17.111764138776678,2.4444117930611657
1774595757973.0,78.24126,80.0,3.29919
1774595763999.0,80.31744,80.0,3.29919
1774595763827.0,1094.3465033652103,15.876970819603434,2.506151459019828
1774595770171.0,79.07224,80.0,3.29919
1774595773824.0,779.7288284062653,10.784220745568145,2.7607889627215925
1774595776037.0,79.90254,80.0,3.29919
1774595782015.0,80.73219,80.0,3.29919
1774595783822.0,573.5277975041329,7.74111216094146,2.9129443919529265
1774595788035.0,261.3273,80.0,3.29919
1774595788824.0,499.69505757747635,6.422144914826583,2.9788927542586707
1774595793824.0,444.51354476355044,5.678772031437942,3.0160613984281026
1774595794196.0,270.12698,80.0,3.29919
1774595800112.0,92.27866,80.0,3.29919
1774595803825.0,352.17330204340226,4.375783264815288,3.0812108367592352
1774595806039.0,80.31744,80.0,3.29919
1774595808829.0,328.9960001646349,4.018864074294814,3.099056796285259
1774595818826.0,370.0134910266903,3.923579599657483,3.1038210200171257
1774595824040.0,79.48747,80.0,3.29919
1774595828825.0,415.41615180112615,5.117944178685104,3.0441027910657446
1774595830107.0,79.07224,80.0,3.29919
1774595836048.0,80.31744,80.0,3.29919
1774595838823.0,443.8739425394905,5.7832315238400085,3.0108384238079995
1774595842311.0,79.07224,80.0,3.29919
1774595848085.0,78.65683,80.0,3.29919
1774595848825.0,466.96644489360114,6.377488165782609,2.981125591710869
1774595853829.0,495.60763746016113,6.831570594138049,2.9584214702930973
1774595854131.0,79.07224,80.0,3.29919
1774595860092.0,78.65683,80.0,3.29919
1774595863824.0,518.9946659793794,5.98451370388051,3.0007743148059745
1774595866419.0,79.90254,80.0,3.29919
1774595872036.0,79.07224,80.0,3.29919
1774595873825.0,766.5623822207405,10.220780387045851,2.7889609806477074
1774595878114.0,78.24126,80.0,3.29919
1774595883824.0,963.6944152837232,11.034153634760662,2.7482923182619667
1774595884033.0,77.40962,80.0,3.29919
1774595890106.0,77.82552,80.0,3.29919
1774595893821.0,1070.110554187456,14.688578856532711,2.565571057173364
1774595898827.0,1067.2462707416219,15.649362635533471,2.517531868223326
1774595902120.0,78.24126,80.0,3.29919
1774595903828.0,1113.9219990520096,16.763770846774545,2.4618114576612724
1774595913826.0,1178.4651304336257,16.908329397430677,2.454583530128466
1774595918826.0,983.8442280278656,13.775030542841456,2.611248472857927
1774595920124.0,77.82552,80.0,3.29919
1774595927413.0,78.65683,80.0,3.29919
1774595928822.0,696.2417826062465,9.659280998453353,2.817035950077332
1774595933822.0,599.7178223730618,8.242130897286016,2.887893455135699
1774595938408.0,78.24126,80.0,3.29919
1774595943830.0,460.90611831448996,5.839657907230564,3.008017104638472
1774595944353.0,77.40962,80.0,3.29919
1774595950367.0,76.57731,80.0,3.29919
1774595953825.0,364.18946312962373,4.513522798435728,3.0743238600782132
1774595958828.0,333.38407754929733,4.084092070598677,3.095795396470066
1774595968825.0,378.51402335138965,4.0326198956799395,3.0983690052160027
1774595975714.0,76.1609,80.0,3.29919
1774595979327.0,413.38931363004554,5.120832687719198,3.04395836561404
1774595981056.0,76.57731,80.0,3.29919
1774595987376.0,76.1609,2.0,3.29919
1774595989227.0,478.0613935582599,5.6776126788140395,3.0161193660592978
1774595993397.0,74.07632,2.0,3.29919
1774595994284.0,511.0110420227641,6.123190376785094,2.993840481160745
1774595999500.0,76.1609,2.0,3.29919
1774596004228.0,531.6686064218856,6.125945536676728,2.9937027231661633
1774596005828.0,67.37697,2.0,3.29919
1774596009231.0,560.7837810594332,6.292641778578612,2.9853679110710694
1774596012364.0,49.57603,2.0,3.29919
1774596018377.0,71.9875,2.0,3.29919
1774596018824.0,687.1739644422285,9.069865532334338,2.846506723383283
1774596023827.0,754.5662874774825,9.906281566019409,2.804685921699029
1774596024697.0,3.14738,2.0,3.29919
1774596031548.0,71.15077,2.0,3.29919
1774596033824.0,859.3764055667025,12.347198034790349,2.6826400982604826
1774596038391.0,75.32758,2.0,3.29919
1774596038828.0,934.2845501017009,13.991283769258187,2.6004358115370905
1774596043829.0,1001.104630431732,14.871047588609176,2.556447620569541
1774596045447.0,76.99355,2.0,3.29919
1774596051905.0,75.32758,2.0,3.29919
1774596053826.0,1048.7352129432822,14.139333720705393,2.59303331396473
1774596058827.0,1090.193833744672,15.31615790157595,2.5341921049212024
1774596064999.0,74.91067,2.0,3.29919
1774596068824.0,945.8928592356121,12.103827862894738,2.694808606855263
1774596077530.0,73.6589,2.0,3.29919
1774596078824.0,685.0165717888113,8.484746196473598,2.87576269017632
1774596083841.0,73.2413,2.0,3.29919
1774596088829.0,496.1810999608521,6.065508720977201,2.9967245639511395
1774596090809.0,76.57731,2.0,3.29919
1774596097203.0,0.0,2.0,3.29919
1774596098827.0,398.673167149235,4.594370077159633,3.070281496142018
1774596103721.0,59.36345,2.0,3.29919
1774596108825.0,330.5569372794447,3.6424413564718683,3.1178779321764063
1774596109913.0,69.47526,2.0,3.29919
1774596113825.0,305.18519088485215,3.346777298998466,3.1326611350500766
1774596123827.0,420.0271603009942,5.045642021574105,3.0477178989212947
1774596129748.0,69.89439,2.0,3.29919
1774596133829.0,490.63646571123365,5.699257543700955,3.015037122814952
1774596136306.0,68.2168,2.0,3.29919
1774596142585.0,69.05595,2.0,3.29919
1774596143828.0,494.68232844056445,5.901347047250388,3.0049326476374802
1774596148579.0,68.2168,2.0,3.29919
1774596153827.0,512.0341096627654,5.976483745426375,3.001175812728681
1774596155171.0,62.32323,2.0,3.29919
1774596161113.0,33.62348,2.0,3.29919
1774596163825.0,542.7974303806308,5.666004750909301,3.0166997624545346
1774596167213.0,4.49303,2.0,3.29919
1774596173824.0,743.9757276592698,8.873865239673048,2.8563067380163476
1774596183823.0,933.3466145265097,12.41998280015995,2.6790008599920023
1774596188829.0,1004.7252741102589,12.903211935410953,2.654839403229452
1774596192939.0,0.0,2.0,3.29919
1774596198600.0,0.0,2.0,3.29919
1774596198826.0,1085.3628498078174,14.622756582618107,2.568862170869094
1774596208824.0,1077.974998654541,14.52756143422667,2.5736219282886665
1774596210480.0,0.0,2.0,3.29919
1774596213824.0,1083.5816472696479,14.778788793592156,2.561060560320392
1774596216718.0,0.0,2.0,3.29919
1774596218824.0,907.6310285608475,12.081000985790672,2.695949950710466
1774596222542.0,0.0,2.0,3.29919
1774596225578.0,757.9242487815677,2.0,3.29919
1774596228706.0,0.0,2.0,3.29919
1774596234454.0,0.0,2.0,3.29919
1774596234459.0,0.0,2.0,3.29919
1774596240534.0,0.0,2.0,3.29919
1774596240553.0,0.0,2.0,3.29919
1774596246396.0,249.92824,2.0,3.29919
1774596246403.0,249.92824,2.0,3.29919
1774596252395.0,262.42834,2.0,3.29919
1774596252403.0,262.42834,2.0,3.29919
1774596258269.0,0.0,2.0,3.29919
1774596258300.0,0.0,2.0,3.29919
1774596264534.0,0.0,2.0,3.29919
1774596264534.0,0.0,2.0,3.29919
1774596270513.0,0.0,2.0,3.29919
1774596270514.0,0.0,2.0,3.29919
1774596276826.0,0.0,2.0,3.29919
1774596276838.0,0.0,2.0,3.29919
1774596318494.0,0.0,2.0,3.29919
1774596318561.0,0.0,2.0,3.29919
1774596324556.0,0.0,2.0,3.29919
1774596324574.0,0.0,2.0,3.29919
1774596330540.0,0.0,2.0,3.29919
